ela_mean,ela_std,fft_mean,texture_variance,noise_mean,copy_move_score,noise_inconsistency,label
19.98870849609375,20.920737461303585,155.09635162353516,538.9790782348718,3.473435719807943,0.0,190.9931257335038,0
17.893386840820312,18.340713903962712,138.04863739013672,97.50459002680145,3.950922648111979,0.0,114.72905577031668,0
9.447523752848307,10.824796023528776,137.74559783935547,103.34068550878146,3.7643356323242188,0.0,110.47890601244623,0
12.808523813883463,17.36570714232072,139.87522888183594,110.3910618355585,1.5575637817382812,0.0,49.52759043641988,0
14.944691975911459,17.157533814514306,128.4553680419922,34.42235441110097,2.1719563802083335,0.0,37.91177789589134,0
18.53372573852539,21.737399649531547,122.09323501586914,18.92082746786764,1.2130546569824219,0.0,12.191283349186635,0
24.85674540201823,21.861411589888558,135.07924270629883,87.38682822789997,14.133599599202475,0.0,109.08229866528995,0
18.329708099365234,18.38473578059055,133.4931297302246,63.390924989580526,5.4753875732421875,0.0,97.54306776201976,0
16.142019907633465,18.654805715932955,148.6930694580078,295.89728008896054,3.1739794413248696,0.0,83.98689551328752,0
16.25506337483724,17.99634906468677,138.61671829223633,107.26879368140362,3.871129353841146,0.0,142.36284798639315,0
13.332921346028646,17.255665260075837,145.49150848388672,210.88946142185887,2.0865198771158853,0.0,70.41116739230256,0
11.685740152994791,13.404538087626735,129.0328826904297,36.62635966773087,2.285252888997396,0.0,59.54753151927019,0
15.175896962483725,16.875534802560775,154.98098754882812,627.3977582445368,7.564491271972656,0.0,328.2626326146588,0
11.041444142659506,12.517518557494618,130.40915298461914,47.423972417076584,1.509185791015625,0.0,40.36152303012583,0
14.098381042480469,18.63410253667287,146.05273056030273,194.42479612828174,3.9393297831217446,0.0,90.66591822058015,0
13.473978678385416,13.611731248237765,136.52047729492188,93.19117887853645,3.6035842895507812,0.0,106.86163128072039,0
15.117321014404297,18.838161346247798,134.04103088378906,64.08754903799854,3.1280733744303384,0.0,65.58188763238462,0
29.07307306925456,24.961772421755587,144.0353126525879,261.1966271301353,10.69598388671875,0.0,62.43344769569965,0
20.02588144938151,20.10632029778645,126.90279388427734,34.701001211069524,4.452700297037761,0.0,55.745255496717895,0
17.573986053466797,21.195633552583487,141.62784576416016,130.8562261826446,2.4127477010091147,0.0,51.855892727712785,0
21.898585001627605,21.62045550641964,140.03459548950195,112.6491681755142,7.96927007039388,0.0,141.35868310933625,0
18.823143005371094,21.217903211489944,145.48900604248047,177.36386850383133,3.5345306396484375,0.0,77.82854797353006,0
16.542229970296223,19.547416209939087,132.75056838989258,57.861381488328334,3.662041982014974,0.0,94.641787295437,0
17.785245259602863,18.801844964634874,130.26440811157227,55.671860802322044,1.850494384765625,0.0,26.25620665084288,0
18.87297185262044,20.17257586037367,141.95404815673828,132.12248820718378,2.4965693155924478,0.0,50.027257976435145,0
16.970378875732422,20.697973851109847,144.86116409301758,229.13841038173996,3.481633504231771,0.0,199.12142927004706,0
19.73424021402995,21.43596065093985,147.65023040771484,243.81723192693607,4.891986846923828,0.0,100.47116000920317,0
15.221298217773438,15.87560634079342,152.6018524169922,382.1287305279984,5.968001047770183,0.0,123.55512397641019,0
17.83201726277669,19.982287043330214,129.2522201538086,50.90589419576281,3.802941640218099,0.0,57.878835050096676,0
17.92513910929362,19.128044923714352,149.647705078125,294.8631457110023,3.983722686767578,0.0,130.13755559947114,0
13.919747670491537,16.400087044443314,146.87750244140625,222.43694104155293,2.7432874043782554,0.0,104.89731629476502,0
15.620958964029947,18.0520774278994,134.66330337524414,74.24527349926939,1.5216204325358074,0.0,29.70594366405153,0
13.121009826660156,15.683374112252311,134.08112716674805,65.75287093569932,1.270495096842448,0.0,25.876462553401716,0
15.946328481038412,18.797864781149304,145.68797302246094,216.04071565017512,3.1687138875325522,0.0,46.537581784549936,0
11.39739990234375,16.057913214257358,132.38032913208008,59.200126346200705,3.788731892903646,0.0,73.56097583385292,0
14.458700815836588,14.716699829458667,143.6774559020996,153.1668883296079,3.5852038065592446,0.0,78.78571059263022,0
17.438644409179688,20.780368060603518,142.8983917236328,142.0236225862609,3.214679718017578,0.0,141.47818992559223,0
14.65158208211263,17.676582194804162,131.5105323791504,49.256467535858974,1.2343355814615886,0.0,16.01288411985488,0
